;;09190157;Weilheim i.OB, Stadt;30;20;10;X;X;X
;;09190;Übrige Gemeinden (Kreis);24;18;6;X;X;X
;;09190;Weilheim-Schongau;71;51;20;68;3;X
;;091;Übrige Kreise (Regierungsbezirk);9;X;X;X;X;X
;;091;Oberbayern;986;486;500;893;93;59
;;097;Schwaben;11;7;4;X;X;X
;;09;Übrige Regierungsbezirke (Bundesland);6;X;X;X;X;X
;;09;Bayern;1.003;498;505;909;94;59
;;ZZ;Übrige Bundesländer;27;18;9;23;4;X
;;ZZ;BUNDESGEBIET;1.030;516;514;932;98;59
;;ZZ;INSGESAMT;1.030;516;514;932;98;59
;;ZZ;Darunter: AUSPENDLER;813;403;410;746;67;51
;;ZZ;  davon: in die ABL;808;399;409;742;66;51
;;ZZ;  davon: in die NBL;5;X;X;X;X;X
09180127;Ohlstadt;;; ;;;;;
;;05;Nordrhein-Westfalen;10;7;3;X;X;X
;;08;Baden-Württemberg;12;X;X;X;X;X
;;09162000;München, Landeshauptstadt;111;68;43;107;4;4
;;09162;München, Landeshauptstadt;111;68;43;107;4;4
;;09173133;Kochel a.See;11;7;4;X;X;X
;;09173147;Wolfratshausen, Stadt;19;14;5;X;X;X
;;09173;Übrige Gemeinden (Kreis);32;17;15;X;X;X
;;09173;Bad Tölz-Wolfratshausen;62;38;24;59;3;3
;;09180114;Eschenlohe;12;4;8;X;X;X
;;09180116;Farchant;12;9;3;X;X;X
;;09180117;Garmisch-Partenkirchen, Markt;129;51;78;122;7;9
;;09180119;Großweil;10;6;4;X;X;X
;;09180124;Murnau a.Staffelsee, Markt;277;104;173;267;10;13
;;09180125;Oberammergau;16;6;10;X;X;X
;;09180126;Oberau;14;7;7;X;X;X
;;09180127;Ohlstadt;248;123;125;235;13;13
;;09180132;Seehausen a.Staffelsee;16;7;9;13;3;X
;;09180134;Uffing a.Staffelsee;10;X;X;X;X;X
;;09180;Übrige Gemeinden (Kreis);37;23;14;X;X;X
;;09180;Garmisch-Partenkirchen;781;349;432;746;35;40
;;09184;München;24;19;5;21;3;X
;;09188139;Starnberg, Stadt;14;5;9;X;X;3
;;09188;Übrige Gemeinden (Kreis);13;6;7;X;X;X
;;09188;Starnberg;27;11;16;X;X;5
;;09190121;Eglfing;10;X;X;X;X;X
;;09190136;Obersöchering;12;9;3;X;X;X
;;09190139;Peißenberg, Markt;12;7;5;X;X;X
;;09190141;Penzberg, Stadt;51;29;22;X;X;5
;;09190157;Weilheim i.OB, Stadt;56;38;18;X;X;4
;;09190;Übrige Gemeinden (Kreis);20;13;7;X;X;X
;;09190;Weilheim-Schongau;161;106;55;X;X;13
;;091;Übrige Kreise (Regierungsbezirk);21;11;10;X;X;X
;;091;Oberbayern;1.187;602;585;1.138;49;67
;;097;Schwaben;12;8;4;9;3;X
;;09;Übrige Regierungsbezirke (Bundesland);8;X;X;X;X;X
;;09;Bayern;1.207;617;590;1.155;52;68
;;ZZ;Übrige Bundesländer;13;9;4;X;X;X
;;ZZ;BUNDESGEBIET;1.242;643;599;1.189;53;69
;;ZZ;INSGESAMT;1.242;643;599;1.189;53;69
;;ZZ;Darunter: AUSPENDLER;994;520;474;954;40;56
;;ZZ;  davon: in die ABL;992;519;473;952;40;56
;;ZZ;  davon: in die NBL;X;X;X;X;X;X
09180128;Riegsee;;; ;;;;;
;;09162000;München, Landeshauptstadt;29;18;11;X;X;X
;;09162;München, Landeshauptstadt;29;18;11;X;X;X
;;09173;Bad Tölz-Wolfratshausen;20;15;5;X;X;X
;;09180117;Garmisch-Partenkirchen, Markt;20;11;9;X;X;X
;;09180124;Murnau a.Staffelsee, Markt;118;54;64;113;5;10
;;09180128;Riegsee;19;9;10;16;3;X
;;09180;Übrige Gemeinden (Kreis);36;20;16;X;X;3
;;09180;Garmisch-Partenkirchen;193;94;99;183;10;15
;;09190121;Eglfing;10;X;X;X;X;X
;;09190141;Penzberg, Stadt;25;13;12;X;X;4
;;09190157;Weilheim i.OB, Stadt;25;18;7;X;X;X
;;09190;Übrige Gemeinden (Kreis);32;22;10;X;X;4
;;09190;Weilheim-Schongau;92;62;30;X;X;11
;;091;Übrige Kreise (Regierungsbezirk);21;12;9;X;X;X
;;091;Oberbayern;355;201;154;339;16;27
;;09;Übrige Regierungsbezirke (Bundesland);4;X;X;X;X;X
;;09;Bayern;359;204;155;343;16;27
;;ZZ;Übrige Bundesländer;10;7;3;X;X;X
;;ZZ;BUNDESGEBIET;369;211;158;352;17;28
;;ZZ;INSGESAMT;369;211;158;352;17;28
;;ZZ;Darunter: AUSPENDLER;350;202;148;336;14;28
;;ZZ;  davon: in die ABL;349;201;148;335;14;28
;;ZZ;  davon: in die NBL;X;X;X;X;X;X
09180129;Saulgrub;;; ;;;;;
;;09162000;München, Landeshauptstadt;27;17;10;X;X;X
;;09162;München, Landeshauptstadt;27;17;10;X;X;X
;;09173;Bad Tölz-Wolfratshausen;13;10;3;X;X;X
;;09180112;Bad Kohlgrub;44;16;28;X;X;3
;;09180115;Ettal;12;8;4;X;X;X
;;09180117;Garmisch-Partenkirchen, Markt;56;33;23;53;3;3
;;09180124;Murnau a.Staffelsee, Markt;69;25;44;X;X;4
;;09180125;Oberammergau;87;32;55;X;X;5
;;09180129;Saulgrub;95;52;43;X;X;7
;;09180135;Unterammergau;12;8;4;X;X;X
;;09180;Übrige Gemeinden (Kreis);45;23;22;X;X;3
;;09180;Garmisch-Partenkirchen;420;197;223;411;9;26
;;09184;München;10;4;6;X;X;X
;;09190140;Peiting, Markt;15;9;6;X;X;X
;;09190148;Schongau, Stadt;30;24;6;X;X;X
;;09190157;Weilheim i.OB, Stadt;23;13;10;X;X;X
;;09190;Übrige Gemeinden (Kreis);48;34;14;X;X;X
;;09190;Weilheim-Schongau;116;80;36;112;4;6
;;091;Übrige Kreise (Regierungsbezirk);18;9;9;X;X;X
;;091;Oberbayern;604;317;287;591;13;34
;;097;Schwaben;10;7;3;X;X;X
;;09;Übrige Regierungsbezirke (Bundesland);X;X;X;X;X;X
;;09;Bayern;616;325;291;603;13;34
;;ZZ;Übrige Bundesländer;16;7;9;X;X;X
;;ZZ;BUNDESGEBIET;632;332;300;617;15;34
;;ZZ;INSGESAMT;632;332;300;617;15;34
;;ZZ;Darunter: AUSPENDLER;537;280;257;524;13;27
;;ZZ;  davon: in die ABL;533;280;253;521;12;27
;;ZZ;  davon: in die NBL;4;X;X;X;X;X
09180131;Schwaigen;;; ;;;;;
;;09162000;München, Landeshauptstadt;20;9;11;X;X;X
;;09162;München, Landeshauptstadt;20;9;11;X;X;X
;;09180117;Garmisch-Partenkirchen, Markt;22;8;14;X;X;5
;;09180124;Murnau a.Staffelsee, Markt;52;18;34;X;X;4
;;09180131;Schwaigen;11;4;7;X;X;X
;;09180;Übrige Gemeinden (Kreis);37;27;10;X;X;4
;;09180;Garmisch-Partenkirchen;122;57;65;119;3;13
;;09190141;Penzberg, Stadt;10;6;4;X;X;X
;;09190;Übrige Gemeinden (Kreis);19;14;5;X;X;X
;;09190;Weilheim-Schongau;29;20;9;X;X;X
;;091;Übrige Kreise (Regierungsbezirk);16;11;5;X;X;X
;;091;Oberbayern;187;97;90;184;3;18
;;09;Übrige Regierungsbezirke (Bundesland);X;X;X;X;X;X
;;09;Bayern;188;98;90;185;3;18
;;ZZ;Übrige Bundesländer;6;X;X;X;X;X
;;ZZ;BUNDESGEBIET;194;102;92;191;3;18
;;ZZ;INSGESAMT;194;102;92;191;3;18
;;ZZ;Darunter: AUSPENDLER;183;98;85;180;3;18
;;ZZ;  davon: in die ABL;183;98;85;180;3;18
09180132;Seehausen a.Staffelsee;;; ;;;;;
;;09162000;München, Landeshauptstadt;91;58;33;86;5;4
;;09162;München, Landeshauptstadt;91;58;33;86;5;4
;;09173;Bad Tölz-Wolfratshausen;17;9;8;X;X;X
;;09180117;Garmisch-Partenkirchen, Markt;36;16;20;33;3;X
;;09180124;Murnau a.Staffelsee, Markt;256;106;150;220;36;11
;;09180132;Seehausen a.Staffelsee;38;16;22;30;8;X
;;09180;Übrige Gemeinden (Kreis);57;36;21;51;6;4
;;09180;Garmisch-Partenkirchen;387;174;213;334;53;15
;;09184;München;15;9;6;X;X;X
;;09188139;Starnberg, Stadt;10;X;X;7;3;X
;;09188;Übrige Gemeinden (Kreis);9;4;5;X;X;X
;;09188;Starnberg;19;6;13;16;3;X
;;09190141;Penzberg, Stadt;22;13;9;X;X;X
;;09190157;Weilheim i.OB, Stadt;42;26;16;X;X;7
;;09190;Übrige Gemeinden (Kreis);30;16;14;27;3;X
;;09190;Weilheim-Schongau;94;55;39;91;3;9
;;091;Übrige Kreise (Regierungsbezirk);17;13;4;X;X;X
;;091;Oberbayern;640;324;316;574;66;31
;;097;Schwaben;12;4;8;9;3;X
;;09;Übrige Regierungsbezirke (Bundesland);5;X;X;X;X;X
;;09;Bayern;657;333;324;588;69;31
;;ZZ;Übrige Bundesländer;32;24;8;X;X;3
;;ZZ;BUNDESGEBIET;689;357;332;620;69;34
;;ZZ;INSGESAMT;689;357;332;620;69;34
;;ZZ;Darunter: AUSPENDLER;651;341;310;590;61;34
;;ZZ;  davon: in die ABL;648;339;309;587;61;32
;;ZZ;  davon: in die NBL;3;X;X;X;X;X
09180133;Spatzenhausen;;; ;;;;;
;;09162000;München, Landeshauptstadt;16;9;7;X;X;X
;;09162;München, Landeshauptstadt;16;9;7;X;X;X
;;09180124;Murnau a.Staffelsee, Markt;76;28;48;X;X;4
;;09180132;Seehausen a.Staffelsee;13;5;8;X;X;X
;;09180133;Spatzenhausen;21;12;9;18;3;3
;;09180134;Uffing a.Staffelsee;14;3;11;X;X;4
;;09180;Übrige Gemeinden (Kreis);14;5;9;X;X;X
;;09180;Garmisch-Partenkirchen;138;53;85;132;6;13
;;09188;Starnberg;12;7;5;X;X;X
;;09190141;Penzberg, Stadt;17;9;8;X;X;X
;;09190157;Weilheim i.OB, Stadt;20;12;8;X;X;X
;;09190;Übrige Gemeinden (Kreis);32;20;12;X;X;4
;;09190;Weilheim-Schongau;69;41;28;X;X;7
;;091;Übrige Kreise (Regierungsbezirk);27;17;10;X;X;X
;;091;Oberbayern;262;127;135;253;9;24
;;09;Übrige Regierungsbezirke (Bundesland);3;X;X;X;X;X
;;09;Bayern;265;128;137;255;10;24
;;ZZ;Übrige Bundesländer;5;X;X;X;X;X
;;ZZ;BUNDESGEBIET;270;132;138;259;11;24
;;ZZ;INSGESAMT;270;132;138;259;11;24
;;ZZ;Darunter: AUSPENDLER;249;120;129;241;8;21
;;ZZ;  davon: in die ABL;248;120;128;240;8;21
;;ZZ;  davon: in die NBL;X;X;X;X;X;X
09180134;Uffing a.Staffelsee;;; ;;;;;
;;09162000;München, Landeshauptstadt;113;70;43;X;X;X
;;09162;München, Landeshauptstadt;113;70;43;X;X;X
;;09173;Bad Tölz-Wolfratshausen;26;13;13;X;X;X
;;09180117;Garmisch-Partenkirchen, Markt;49;20;29;46;3;X
;;09180124;Murnau a.Staffelsee, Markt;175;61;114;169;6;10
;;09180127;Ohlstadt;15;5;10;X;X;X
;;09180132;Seehausen a.Staffelsee;16;4;12;X;X;X
;;09180134;Uffing a.Staffelsee;155;78;77;144;11;6
;;09180;Übrige Gemeinden (Kreis);50;28;22;X;X;5
;;09180;Garmisch-Partenkirchen;460;196;264;437;23;21
;;09184;München;18;12;6;X;X;X
;;09188139;Starnberg, Stadt;10;X;X;X;X;X
;;09188;Übrige Gemeinden (Kreis);22;11;11;X;X;X
;;09188;Starnberg;32;13;19;X;X;4
;;09190121;Eglfing;15;11;4;X;X;X
;;09190139;Peißenberg, Markt;17;9;8;X;X;X
;;09190140;Peiting, Markt;15;X;X;X;X;X
;;09190141;Penzberg, Stadt;61;35;26;X;X;5
;;09190157;Weilheim i.OB, Stadt;79;35;44;X;X;7
;;09190;Übrige Gemeinden (Kreis);57;34;23;X;X;4
;;09190;Weilheim-Schongau;244;126;118;241;3;18
;;091;Übrige Kreise (Regierungsbezirk);28;18;10;X;X;X
;;091;Oberbayern;921;448;473;887;34;47
;;097;Schwaben;15;9;6;X;X;X
;;09;Übrige Regierungsbezirke (Bundesland);11;8;3;X;X;X
;;09;Bayern;947;465;482;911;36;49
;;ZZ;Übrige Bundesländer;16;13;3;X;X;X
;;ZZ;BUNDESGEBIET;963;478;485;927;36;49
;;ZZ;INSGESAMT;963;478;485;927;36;49
;;ZZ;Darunter: AUSPENDLER;808;400;408;783;25;43
;;ZZ;  davon: in die ABL;805;398;407;780;25;43
;;ZZ;  davon: in die NBL;3;X;X;X;X;X
09180135;Unterammergau;;; ;;;;;
;;09162000;München, Landeshauptstadt;23;13;10;X;X;3
;;09162;München, Landeshauptstadt;23;13;10;X;X;3
;;09180112;Bad Kohlgrub;14;4;10;X;X;X
;;09180115;Ettal;25;15;10;X;X;X
;;09180117;Garmisch-Partenkirchen, Markt;59;32;27;X;X;4
;;09180124;Murnau a.Staffelsee, Markt;51;19;32;X;X;4
;;09180125;Oberammergau;133;54;79;X;X;7
;;09180126;Oberau;12;4;8;X;X;X
;;09180129;Saulgrub;17;12;5;X;X;3
;;09180135;Unterammergau;70;48;22;X;X;X
;;09180;Übrige Gemeinden (Kreis);36;23;13;X;X;3
;;09180;Garmisch-Partenkirchen;417;211;206;411;6;21
;;09190;Weilheim-Schongau;56;41;15;X;X;5
;;091;Übrige Kreise (Regierungsbezirk);22;18;4;X;X;X
;;091;Oberbayern;518;283;235;508;10;30
;;09;Übrige Regierungsbezirke (Bundesland);10;7;3;X;X;X
;;09;Bayern;528;290;238;518;10;30
;;ZZ;Übrige Bundesländer;15;8;7;12;3;X
;;ZZ;BUNDESGEBIET;543;298;245;530;13;30
;;ZZ;INSGESAMT;543;298;245;530;13;30
;;ZZ;Darunter: AUSPENDLER;473;250;223;461;12;30
;;ZZ;  davon: in die ABL;471;250;221;459;12;30
;;ZZ;  davon: in die NBL;X;X;X;X;X;X
09180136;Wallgau;;; ;;;;;
;;09162000;München, Landeshauptstadt;15;11;4;X;X;X
;;09162;München, Landeshauptstadt;15;11;4;X;X;X
;;09173133;Kochel a.See;22;X;X;X;X;X
;;09173;Übrige Gemeinden (Kreis);13;X;X;X;X;X
;;09173;Bad Tölz-Wolfratshausen;35;X;X;32;3;X
;;09180117;Garmisch-Partenkirchen, Markt;135;64;71;130;5;15
;;09180122;Krün;56;21;35;49;7;5
;;09180123;Mittenwald, Markt;47;25;22;X;X;3
;;09180124;Murnau a.Staffelsee, Markt;10;5;5;X;X;X
;;09180136;Wallgau;123;60;63;107;16;8
;;09180;Übrige Gemeinden (Kreis);20;14;6;X;X;5
;;09180;Garmisch-Partenkirchen;391;189;202;360;31;36
;;09190;Weilheim-Schongau;12;8;4;X;X;X
;;091;Übrige Kreise (Regierungsbezirk);14;8;6;X;X;X
;;091;Oberbayern;467;249;218;430;37;42
;;09;Übrige Regierungsbezirke (Bundesland);10;X;X;X;X;X
;;09;Bayern;477;257;220;440;37;43
;;ZZ;Übrige Bundesländer;11;5;6;X;X;X
;;ZZ;BUNDESGEBIET;488;262;226;451;37;43
;;ZZ;INSGESAMT;488;262;226;451;37;43
;;ZZ;Darunter: AUSPENDLER;365;202;163;344;21;35
;;ZZ;  davon: in die ABL;364;202;162;343;21;35
;;ZZ;  davon: in die NBL;X;X;X;X;X;X
